"R","P","Collection Time","Source Url","Url","Term","Course","Enrl","Median"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-011-01","175","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-011-02","175","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-011-03","175","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-011-04","175","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-013-01","47","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-020-01","25","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-022-01","73","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-022-02","73","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-023-01","41","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-023-02","41","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-025-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-036-01","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-071-01","14","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-086-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-31.01-01","22","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -002-01","42","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -004-01","37","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -020-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -025-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -051-01","24","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -16.02-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -17.03-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -18.01-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -45.05-01","14","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MUS -57.03-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -008-01","50","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -011-01","52","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -018-01","23","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -025-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -036-01","48","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -042-01","20","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","NAS -048-01","25","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PBPL-028-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PBPL-042-01","37","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PBPL-045-01","28","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PBPL-085-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-003-01","28","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-01.05-01","24","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-01.07-01","20","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-011-01","22","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-09.06-01","32","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-09.07-01","21","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHIL-50.15-90","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-003-01","91","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-013-01","75","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-013-02","75","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-015-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-019-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-043-01","26","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PHYS-050-01","22","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-001-01","165","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-006-01","77","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-010-01","56","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-011-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-021-01","39","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-024-01","66","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-040-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-045-01","18","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-060-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-065-01","20","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-50.01-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-51.02-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-51.03-01","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-52.01-01","22","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-54.05-01","34","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","PSYC-86.04-01","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","QSS -017-01","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","QSS -017-02","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","QSS -036-01","11","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","QSS -30.05-01","22","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -006-01","62","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -010-01","57","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -033-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -039-01","35","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -056-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -065-01","59","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","REL -28.03-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","RUSS-013-01","69","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-015-01","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-015-02","14","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-015-03","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-015-04","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-016-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-025-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-029-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-065-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SART-17.15-01","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-001-01","82","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-015-01","25","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-023-01","35","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-033-01","27","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-035-01","26","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-042-01","22","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-066-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-49.23-01","23","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SOCY-79.09-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-001-01","72","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-001-02","72","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-001-03","72","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-001-04","72","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-001-05","72","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-01","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-02","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-03","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-04","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-05","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-002-06","98","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-003-01","70","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-003-02","70","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-003-03","70","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-003-04","70","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-009-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-009-02","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-009-03","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-015-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-020-01","31","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-020-02","31","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-020-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-021-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-024-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-032-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-032-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-034-90","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-036-90","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-45.02-01","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-70.01-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPAN-77.04-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPEE-037-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPEE-20.01-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","SPEE-20.03-01","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-015-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-026-01","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-030-01","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-030-02","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-042-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-090-01","10","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","THEA-10.24-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","TUCK-002-01","110","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","TUCK-002-02","110","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-010-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-010-02","20","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-010-03","19","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-010-04","22","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-080-01","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-18.01-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-22.01-01","28","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-31.04-01","35","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-40.01-01","20","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-41.04-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-43.03-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WGSS-66.05-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-02","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-03","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-04","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-05","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-06","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-07","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-002-08","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-03","16","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-04","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-05","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-06","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","WRIT-005-07","15","A-"
